date,time,timetaken,cs,csmethod,csuri,scstatus,bytes,useragent,site
2018-07-30,11:32:37,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:32:43,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:32:46,0.009,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:32:52,0.008,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:33:07,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:33:13,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:33:16,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:33:22,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:33:37,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:33:43,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:33:46,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:33:52,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:34:07,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:34:13,0.005,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:34:16,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:34:22,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:34:37,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:34:43,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:34:46,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:34:52,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:35:07,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:35:13,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:35:16,0.005,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:35:22,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:35:37,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:35:43,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:35:46,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:35:52,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:36:07,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:36:13,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:36:16,0.005,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:36:22,0.005,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:36:34,0.009,-,GET,/hphis/ping.jsp,200,104,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:36:34,0.005,-,GET,/hphis/rest/hcis/information,200,136,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:36:34,0.007,-,GET,/hphis/rest/checker/all,200,10,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:36:37,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:36:43,0.008,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:36:46,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:36:52,0.005,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:37:07,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:37:13,0.005,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:37:16,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:37:22,0.008,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:37:37,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:37:43,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:37:46,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:37:52,0.005,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:38:07,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:38:13,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:38:16,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:38:22,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:38:37,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:38:43,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:38:46,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:38:52,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:39:07,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:39:13,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:39:16,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:39:22,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:39:37,0.005,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:39:43,0.008,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:39:46,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:39:52,0.008,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:40:07,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:40:13,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:40:16,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:40:22,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:40:37,0.005,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:40:43,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:40:46,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:40:52,0.005,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:41:07,0.012,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:41:13,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:41:16,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:41:22,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:41:37,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:41:43,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:41:46,0.01,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:41:52,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:42:07,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:42:13,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:42:16,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:42:22,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:42:37,0.005,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:42:43,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:42:46,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:42:52,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:43:07,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:43:13,0.008,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:43:16,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:43:22,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:43:25,0.014,-,GET,/hphis/AjaxServlet.servlet?numerohc=3614778&amp;operacion=INICIALIZAR_BEAN&amp;classtoexecute=com.hphis.PA.ajax.AjaxProcesoAsistencial,200,69,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:26,0.022,-,POST,/hphis/adt/hospitalizacion/recursosCompartidos/ajaxPermiteEnviarAUbicacionReservada.adt,200,136,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:26,0.008,-,POST,/hphis/adt/hospitalizacion/recursosCompartidos/ajaxPermiteAnularEnvioAUbicacionReservada.adt,200,144,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:29,0.005,-,GET,/hphis/AjaxServlet.servlet?operacion=AJAX_COMPROBAR_VALORPARAMETRO_PROGLIE&amp;registroDemanda=&amp;origen=2&amp;accion=capturarIntervencion&amp;codigoParte=579816&amp;classtoexecute=com.hphis.quirofanos.programacion.action.AjaxProgramacion,200,219,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:30,0.055,-,POST,/hphis/programacion/ajaxValidarAperturaCapturaActividad.quiro,200,39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:30,0.187,-,GET,/hphis/programacion/ajaxAsignacionBloqueoParte.quiro?codigoParte=579816&amp;bloquear=S&amp;accionRealizar=capturarIntervencion,200,132,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:30,0.011,-,GET,/hphis/programacion/pantallaGeneral.quiro?capturarActividad=S&amp;tieneParte=S&amp;esConsulta=,200,7542,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:30,0.004,-,GET,/hphis/corp/imagenes/qui/camasinazul.gif,200,1420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:30,0.006,-,GET,/hphis/AjaxServlet.servlet?conexion=CH0089&amp;procedencia=&amp;valorprocedencia=5&amp;valorCentro=&amp;centroProce=&amp;agenteProce=&amp;persona=&amp;modulo=QUI&amp;activo=S&amp;tiporecursoProce=&amp;classtoexecute=com.hphis.outpatient.ajaxCitacion.AjaxProcedenciaComprobacion,200,607,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:30,0.007,-,GET,/hphis/AjaxServlet.servlet?conexion=CH0089&amp;procedencia=5&amp;centroProce=&amp;agenteProce=&amp;valorCentro=&amp;persona=&amp;seleccionarPrimeraOpcion=N&amp;valorPersonaGuardado=${parameters.valorPersona}&amp;tiporecursoProce=&amp;actualizaCentroProce=N&amp;numerohc=3614778&amp;modulo=QUI&amp;activo=,200,649,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:30,0.005,-,GET,/hphis/AjaxServlet.servlet?conexion=CH0089&amp;procedencia=5&amp;centroProce=&amp;agenteProce=&amp;persona=&amp;modulo=QUI&amp;activo=S&amp;tiporecursoProce=&amp;classtoexecute=com.hphis.outpatient.ajaxCitacion.AjaxProcedenciaComprobacion,200,607,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:31,0.005,-,GET,/hphis/edoctor/includes/jsp/fechaHoraServidor_js.jsp,200,806,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:31,0.006,-,GET,/hphis/quirofanos/programacion/js/funcionesTiemposDiagnosticosProcedimientos.jsp?tiemposIncisionActivos=true,200,19951,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:31,0.049,-,GET,/hphis/programacion/panel_personalInter.quiro?intervencion=579816&amp;esCaptura=S&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&#37;20&amp;esModoConsulta=N&amp;formularioPadre=programacion&amp;estadoParte=PROGRAM&amp;mostrarTiemposPersonal=S&amp;esUrgente=N,200,59667,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:31,0.065,-,GET,/hphis/quirofanos/preprogramacionIntervencion/soporte.quiro?codigoPartePanelPrestaciones=579816&amp;codigoPreprogramacion=&amp;consulta=&amp;esEdicion=N&amp;cerrarIntervencion=false,200,90765,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:31,1.086,-,GET,/hphis/programacion/programarPaciente.quiro?codigoParte=579816&amp;capturarActividad=S&amp;historiaClinica=3614778&amp;episodio=null&amp;bloqueadoAnteriormente=,200,1257006,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:31,0.081,-,GET,/hphis/programacion/pedidos.quiro?consulta=&amp;esEdicion=N&amp;cerrarIntervencion=false&amp;codigoPreprogramacion=,200,33410,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:31,0.105,-,GET,/hphis/programacion/panel_anotaciones.quiro?consulta=&amp;esEdicion=N&amp;cerrarIntervencion=false,200,19243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:33,2.532,-,GET,/hphis/programacion/consumos.quiro?consulta=&amp;esEdicion=N&amp;cerrarIntervencion=false&amp;codigoPreprogramacion=,200,11401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:33,2.502,-,GET,/hphis/programacion/consumos.quiro?consulta=&amp;esEdicion=N&amp;cerrarIntervencion=false&amp;codigoPreprogramacion=&amp;codigoPanel=,200,11401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:33,2.463,-,GET,/hphis/quirofanos/preprogramacionIntervencion/ajaxCargarCentrosSolicitudIngreso.quiro?tipoEpisodio=AGUD,200,8952,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.1,-,GET,/hphis/AjaxServlet.servlet?operacion=PROG_CAMBIARCENTROSOLICITUD&amp;codigoCentroSolicitud=CH0089&amp;codigoServicioPrincipal=&amp;anteriorFranja=undefined&amp;pacienteHospitalizado=N&amp;anteriorUnenf=&amp;cambiarServicioSolicitudIngreso=undefined&amp;classtoexecute=com.hphis.quirof,200,1193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.091,-,GET,/hphis/AjaxServlet.servlet?operacion=PROG_CAMBIARCENTROSOLICITUD&amp;codigoCentroSolicitud=CH0089&amp;codigoServicioPrincipal=&amp;anteriorFranja=undefined&amp;primeraVez=S&amp;classtoexecute=com.hphis.quirofanos.programacion.action.AjaxProgramacion,200,1205,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.014,-,POST,/hphis/quirofanos/protesisIntervencion/panelProtesis.quiro,200,39259,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,3.873,-,GET,/hphis/quirofanos/agendaqui/mostrarPanelAgendaQuirurgica.quiro?busquedaManual=N&amp;buscar=S&amp;paginaActual=&amp;orden=ASC&amp;columna=fechaInSq&amp;codPaciente=&amp;nhc=&amp;descPaciente=&amp;tipoAlertas=&amp;centro=CH0089&amp;bloqueQuirurgico=&amp;quirofano=&amp;descQuirofano=&amp;codservicioCentro=&amp;des,200,928724,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.012,-,GET,/hphis/corp/imagenes/error_grande.gif,200,2892,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.004,-,GET,/hphis/corp/includes/javascript/jquery/3.3.1/jquery-3.3.1.min.js,304,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.004,-,GET,/hphis/quirofanos/puestoqui/javascript/validacionesMenuPopUpPuestoQuirurgico.js,304,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.101,-,GET,/hphis/quirofanos/informesParte/mostrarPanel.quiro?parte=579816&amp;esCaptura=S&amp;consulta=&amp;esEdicion=,200,29329,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.006,-,GET,/hphis/sanitas/esterilizacionQuirurgica/showIcons.san?_=1532943816821,200,196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.093,-,POST,/hphis/quirofanos/protesisIntervencion/panelComponentes.quiro,200,59338,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.003,-,GET,/hphis/AjaxServlet.servlet?numerohc=&amp;operacion=INICIALIZAR_BEAN&amp;classtoexecute=com.hphis.PA.ajax.AjaxProcesoAsistencial,200,69,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.013,-,GET,/hphis/programacion/ajaxAsignacionBloqueoParte.quiro?codigoParte=579816&amp;bloquear=S&amp;consultar=null,200,142,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:34,0.016,-,GET,/hphis/AjaxServlet.servlet?operacion=AJAX_COMPROBAR_AREAS&amp;quirofano=ST3&amp;horaIniPre=&amp;horaIniQui=&amp;horaFinQui=&amp;horaFinPost=&amp;fecha=04/06/2018&amp;areaPre=&amp;areaPost=&amp;codigoParte=579816&amp;areaPreDeshabilitada=false&amp;areaPostDeshabilitada=false&amp;codigoCentro=CH0089&amp;class,200,1052,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:37,0.005,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:43:42,0.005,-,GET,/hphis/adt/imagenes/UpON.gif,200,114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:43,0.003,-,GET,/hphis/edoctor/ajaxObtenerHoraActualServidor.cm,200,30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:43,0.008,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:43:45,0.599,-,POST,/hphis/programacion/ajaxObtenerDestinosPaciente.quiro,200,1429,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:45,0.02,-,GET,/hphis/AjaxServlet.servlet?operacion=AJAX_COMPROBAR_AREAS&amp;quirofano=ST3&amp;horaIniPre=11:43&amp;horaIniQui=&amp;horaFinQui=&amp;horaFinPost=&amp;fecha=04/06/2018&amp;areaPre=&amp;areaPost=&amp;codigoParte=579816&amp;areaPreDeshabilitada=false&amp;areaPostDeshabilitada=false&amp;codigoCentro=CH0089&amp;,200,1052,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",-,prohospital01:7110
2018-07-30,11:43:46,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:43:47,0.008,-,GET,/hphis/ping.jsp,200,104,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:43:47,0.005,-,GET,/hphis/rest/hcis/information,200,137,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:43:47,0.009,-,GET,/hphis/rest/checker/all,200,10,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:43:52,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:44:07,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:44:07,0.008,-,GET,/hphis/ping.jsp,200,104,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:07,0.006,-,GET,/hphis/rest/hcis/information,200,137,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:08,0.009,-,GET,/hphis/rest/checker/all,200,10,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:11,0.013,-,GET,/hphis/ping.jsp,200,104,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:11,0.006,-,GET,/hphis/rest/hcis/information,200,137,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:11,0.009,-,GET,/hphis/rest/checker/all,200,10,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:13,0.008,-,GET,/hphis/ping.jsp,200,104,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:13,0.005,-,GET,/hphis/rest/hcis/information,200,137,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:13,0.009,-,GET,/hphis/rest/checker/all,200,10,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:13,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,11:44:15,0.009,-,GET,/hphis/ping.jsp,200,104,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:15,0.006,-,GET,/hphis/rest/hcis/information,200,137,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:15,0.009,-,GET,/hphis/rest/checker/all,200,10,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:16,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,11:44:17,0.01,-,GET,/hphis/ping.jsp,200,104,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:17,0.005,-,GET,/hphis/rest/hcis/information,200,137,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:17,0.008,-,GET,/hphis/rest/checker/all,200,10,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:22,0.007,-,GET,/hphis/ping.jsp,200,104,"Mozilla/5.0",-,prohospital01:7110
2018-07-30,11:44:22,0.005,-,GET,/hphis/rest/hcis/information,200,137,"Mozilla/5.0",-,prohospital01:7110
